Duration,Response,Stimulus condition,Eccentricity
0.825,1.5120021229959093,0,"[3, 0]"
0.975,1.240054514957592,1,"[-3, 0]"
0.75,1.3679828669992276,1,"[-3, 0]"
1.05,2.1600013410206884,0,"[3, 0]"
0.75,1.7839866820140742,1,"[-3, 0]"
1.375,0.9760472130146809,1,"[-3, 0]"
1.45,1.4959611090016551,3,"[-12, 0]"
0.75,0.9520217220415361,2,"[12, 0]"
1.375,1.6000388779793866,1,"[-3, 0]"
0.9,1.1439398259972222,1,"[-3, 0]"
1.05,1.5680049720103852,1,"[-3, 0]"
0.9,1.1920349459978752,1,"[-3, 0]"
0.75,1.599958194012288,2,"[12, 0]"
1.05,0.15201252698898315,3,"[-12, 0]"
0.975,0.8799727610312402,3,"[-12, 0]"
1.05,0.14402560802409425,0,"[3, 0]"
0.975,2.4560543980333023,0,"[3, 0]"
0.9,1.1039527169778012,1,"[-3, 0]"
1.25,1.7760269099962898,3,"[-12, 0]"
1.375,1.943980686017312,3,"[-12, 0]"
0.9,1.56007203302579,0,"[3, 0]"
0.9,0.7920502999913879,3,"[-12, 0]"
0.825,0.4880089380312711,1,"[-3, 0]"
1.125,1.1600150149897672,3,"[-12, 0]"
1.375,1.4400636060163379,1,"[-3, 0]"
0.75,1.4960163870127872,0,"[3, 0]"
1.525,1.736014744034037,1,"[-3, 0]"
1.45,1.7120196109754033,0,"[3, 0]"
0.9,1.73610614502104,3,"[-12, 0]"
0.975,0.9680587470065802,2,"[12, 0]"
0.75,1.592007579980418,3,"[-12, 0]"
0.9,2.368014565028716,2,"[12, 0]"
0.9,1.7679713520337828,0,"[3, 0]"
0.975,1.7200660000089556,2,"[12, 0]"
0.75,0.9519365219748579,2,"[12, 0]"
1.375,1.023981845995877,2,"[12, 0]"
0.975,1.0480201609898359,3,"[-12, 0]"
1.125,1.2879928559996188,3,"[-12, 0]"
1.25,1.5440786219551228,3,"[-12, 0]"
1.05,0.8640908880042844,2,"[12, 0]"
1.525,1.0480358420172706,1,"[-3, 0]"
1.45,1.3519654900301248,1,"[-3, 0]"
0.825,0.6400080500170588,3,"[-12, 0]"
1.05,0.9839584270375781,0,"[3, 0]"
0.75,0.9360282959532924,0,"[3, 0]"
1.05,1.0079530189977959,1,"[-3, 0]"
1.45,1.063972560048569,3,"[-12, 0]"
1.125,1.247962178022135,3,"[-12, 0]"
0.975,1.984026615973562,3,"[-12, 0]"
1.525,0.8240219380240887,1,"[-3, 0]"
1.25,1.2480184420128353,3,"[-12, 0]"
1.05,0.9999894329812378,3,"[-12, 0]"
0.825,1.01600890600821,3,"[-12, 0]"
0.825,0.9439488560310565,0,"[3, 0]"
1.525,0.8399268490029499,0,"[3, 0]"
1.05,1.0240331350360066,0,"[3, 0]"
1.375,0.9599420710001141,0,"[3, 0]"
0.75,0.8320457069785334,1,"[-3, 0]"
1.525,1.3600536980084144,1,"[-3, 0]"
0.75,1.2400500630028546,1,"[-3, 0]"
1.125,0.5679955559899099,1,"[-3, 0]"
0.75,0.2719873710302636,0,"[3, 0]"
1.525,0.8880442170193419,0,"[3, 0]"
0.825,0.119920646015089,3,"[-12, 0]"
1.05,0.9840542399906553,2,"[12, 0]"
1.45,1.0640477439737879,2,"[12, 0]"
0.75,1.0400504890130833,3,"[-12, 0]"
1.25,0.6560016379808076,0,"[3, 0]"
0.975,1.0639906430151314,0,"[3, 0]"
1.525,0.8240499969688244,0,"[3, 0]"
1.125,0.9920722029637545,3,"[-12, 0]"
1.45,0.9120798879885115,2,"[12, 0]"
1.25,0.9279999120044522,2,"[12, 0]"
1.125,1.0000883219763637,2,"[12, 0]"
1.45,1.0079761310480535,2,"[12, 0]"
0.975,0.8080609489697963,1,"[-3, 0]"
1.375,0.8959821059834212,0,"[3, 0]"
1.45,0.8398883190238848,2,"[12, 0]"
0.825,1.128051901992876,0,"[3, 0]"
1.25,1.5439914639573544,2,"[12, 0]"
1.05,1.1200719489715993,3,"[-12, 0]"
1.45,1.3120015710010193,2,"[12, 0]"
1.45,1.680059219012037,2,"[12, 0]"
1.05,0.9119555479846895,2,"[12, 0]"
0.9,0.888035309035331,0,"[3, 0]"
1.05,1.6480262819677591,3,"[-12, 0]"
1.525,1.2320167639991269,3,"[-12, 0]"
1.25,1.7280384019832127,2,"[12, 0]"
1.25,1.0559779300238006,0,"[3, 0]"
1.25,0.9920137510052882,3,"[-12, 0]"
1.375,1.1680076339980587,1,"[-3, 0]"
1.525,1.967982997011859,0,"[3, 0]"
0.825,0.9120159330195747,2,"[12, 0]"
1.125,1.2720340249943547,1,"[-3, 0]"
1.525,1.2000295729958452,2,"[12, 0]"
1.375,1.5520090069621801,1,"[-3, 0]"
1.25,2.080013983999379,1,"[-3, 0]"
1.375,1.3760559399961494,2,"[12, 0]"
0.825,1.2640531489741988,3,"[-12, 0]"
0.825,1.192032216989901,2,"[12, 0]"
0.75,1.152019591012504,3,"[-12, 0]"
1.375,1.2320263030123897,3,"[-12, 0]"
0.9,1.240031449997332,2,"[12, 0]"
1.05,1.9360312030185014,0,"[3, 0]"
0.75,1.4080801639938727,3,"[-12, 0]"
1.125,0.10399560199584812,2,"[12, 0]"
1.525,0.9759917469928041,1,"[-3, 0]"
0.825,1.6240271469578147,0,"[3, 0]"
0.75,1.1120197619893588,1,"[-3, 0]"
1.125,1.5200023379875347,3,"[-12, 0]"
1.25,1.8560313869966194,0,"[3, 0]"
0.75,1.959987251961138,2,"[12, 0]"
1.525,1.4160497410339303,2,"[12, 0]"
1.125,1.7679583959979936,3,"[-12, 0]"
1.375,1.7360163650009781,3,"[-12, 0]"
1.25,1.5759825409622863,1,"[-3, 0]"
0.9,1.215988595969975,1,"[-3, 0]"
0.975,1.6240013840142637,1,"[-3, 0]"
1.125,1.280014329997357,1,"[-3, 0]"
1.525,2.280040195037145,3,"[-12, 0]"
1.05,1.0239970950060524,2,"[12, 0]"
1.375,1.0480337840272114,0,"[3, 0]"
0.975,1.4159954360220581,3,"[-12, 0]"
0.9,1.2480405590031296,0,"[3, 0]"
1.375,1.3600007789791562,2,"[12, 0]"
1.375,1.439993633015547,3,"[-12, 0]"
0.825,1.2879561519948766,2,"[12, 0]"
1.375,0.9360151279834099,2,"[12, 0]"
0.9,0.7520498589728959,2,"[12, 0]"
0.9,1.0399902050266974,3,"[-12, 0]"
1.525,1.3439853829913773,3,"[-12, 0]"
1.25,0.9198874779976904,1,"[-3, 0]"
0.975,1.3521006859955378,3,"[-12, 0]"
1.45,1.6719912759726867,1,"[-3, 0]"
0.825,1.127996181952767,1,"[-3, 0]"
0.9,1.3840015199966729,1,"[-3, 0]"
1.125,1.4160179130267352,0,"[3, 0]"
0.75,1.2319955819984898,3,"[-12, 0]"
1.125,0.11199591495096684,2,"[12, 0]"
0.9,1.3759616940515116,3,"[-12, 0]"
1.525,2.087939729972277,2,"[12, 0]"
0.9,1.3440219719777815,2,"[12, 0]"
1.45,1.7920965009834617,1,"[-3, 0]"
1.05,0.8320216510328464,1,"[-3, 0]"
0.9,1.2240896599832922,2,"[12, 0]"
1.05,0.8880676690023392,3,"[-12, 0]"
0.75,1.0960442689829506,1,"[-3, 0]"
1.525,1.1199226139578968,3,"[-12, 0]"
1.125,0.3599958529812284,1,"[-3, 0]"
1.125,1.7040761040407233,2,"[12, 0]"
0.825,1.6719954739673994,0,"[3, 0]"
1.45,1.6080184140009806,1,"[-3, 0]"
1.375,1.4959800639771856,2,"[12, 0]"
0.75,1.9201121630030684,2,"[12, 0]"
1.25,1.5200767099740915,3,"[-12, 0]"
