Duration,Response,Stimulus condition,Eccentricity
1.05,0.7520311569678597,0,"[3, 0]"
0.75,0.6960504670278169,1,"[-3, 0]"
0.825,0.6880624530022033,2,"[12, 0]"
0.9,0.7759647499769926,3,"[-12, 0]"
0.825,0.7920172100421041,0,"[3, 0]"
1.125,0.9999915119842626,1,"[-3, 0]"
0.9,0.9039750900119543,1,"[-3, 0]"
1.125,0.8800559139926918,0,"[3, 0]"
0.825,0.6159911609720439,0,"[3, 0]"
0.75,0.5919807269820012,0,"[3, 0]"
0.75,0.6639688819996081,2,"[12, 0]"
0.75,0.6881199220078997,1,"[-3, 0]"
0.75,0.39201009599491954,1,"[-3, 0]"
1.125,0.7999975350103341,1,"[-3, 0]"
0.75,0.7200279249809682,1,"[-3, 0]"
1.05,0.6800045229610987,3,"[-12, 0]"
0.75,0.47207739303121343,0,"[3, 0]"
0.825,0.5759927940089256,3,"[-12, 0]"
0.75,0.7760556809953414,2,"[12, 0]"
1.125,0.8400029150070623,0,"[3, 0]"
0.75,0.7519535410101525,3,"[-12, 0]"
0.75,0.6799270670162514,0,"[3, 0]"
0.75,0.6960319500067271,2,"[12, 0]"
0.975,0.7360337449936196,2,"[12, 0]"
0.75,0.6400649760034867,0,"[3, 0]"
0.825,0.7519994500325993,1,"[-3, 0]"
0.75,0.6640065899700858,2,"[12, 0]"
0.75,0.72004416200798,3,"[-12, 0]"
0.825,0.7200025370111689,1,"[-3, 0]"
0.825,0.7360034579760395,1,"[-3, 0]"
1.05,0.6640082359663211,3,"[-12, 0]"
0.9,0.648003741982393,0,"[3, 0]"
1.05,0.8240623369929381,3,"[-12, 0]"
0.825,0.7920072019915096,2,"[12, 0]"
0.75,0.7600012919865549,0,"[3, 0]"
0.75,0.7360352739924565,0,"[3, 0]"
1.05,0.8720061680069193,2,"[12, 0]"
1.05,0.8400271809659898,1,"[-3, 0]"
0.9,0.7759752679849043,0,"[3, 0]"
0.75,0.720003700000234,3,"[-12, 0]"
1.125,0.920130911981687,1,"[-3, 0]"
0.825,0.8800626390147954,0,"[3, 0]"
0.975,0.7999861650168896,1,"[-3, 0]"
0.75,1.1200091339997016,0,"[3, 0]"
0.9,0.8800195690128021,2,"[12, 0]"
0.75,0.647932622989174,1,"[-3, 0]"
0.825,0.7200007700012065,2,"[12, 0]"
1.125,0.8480152090196498,3,"[-12, 0]"
1.525,0.6960009490139782,3,"[-12, 0]"
0.75,0.3040124739636667,3,"[-12, 0]"
0.75,0.6719687809818424,1,"[-3, 0]"
0.75,0.40798880299553275,3,"[-12, 0]"
0.75,0.7199998419964686,3,"[-12, 0]"
0.825,0.6559887699550018,1,"[-3, 0]"
0.9,0.7200085200020112,1,"[-3, 0]"
0.75,0.8800084150279872,3,"[-12, 0]"
0.75,0.8879586909897625,2,"[12, 0]"
0.75,0.7440541429677978,3,"[-12, 0]"
0.75,0.8159461059840396,0,"[3, 0]"
1.125,1.0400419809739105,0,"[3, 0]"
1.375,1.4000086599844508,2,"[12, 0]"
0.975,1.0240332629764453,3,"[-12, 0]"
0.825,0.9600330580142327,3,"[-12, 0]"
0.9,1.015987111022696,0,"[3, 0]"
0.9,1.055979788012337,3,"[-12, 0]"
1.05,1.0080135660246015,3,"[-12, 0]"
0.975,0.8079177340259776,1,"[-3, 0]"
0.75,0.6319992750068195,0,"[3, 0]"
1.25,1.2960124630481005,0,"[3, 0]"
0.75,0.5520632510306314,2,"[12, 0]"
0.75,0.8879856650019065,1,"[-3, 0]"
0.9,1.0719823280232958,0,"[3, 0]"
0.9,0.8960134760127403,2,"[12, 0]"
1.25,1.1760115760262124,2,"[12, 0]"
0.75,1.0880476129823364,0,"[3, 0]"
1.25,1.2240386250196025,3,"[-12, 0]"
0.75,0.992021038022358,1,"[-3, 0]"
0.9,0.9680440980009735,0,"[3, 0]"
0.75,0.8159473659470677,0,"[3, 0]"
0.825,0.9199759609764442,1,"[-3, 0]"
0.825,1.0239959690370597,3,"[-12, 0]"
0.75,0.7679818489705212,0,"[3, 0]"
0.75,0.9759846130036749,2,"[12, 0]"
0.9,0.7439573600422591,0,"[3, 0]"
0.9,0.7920004930347204,1,"[-3, 0]"
0.975,0.7599890059791505,0,"[3, 0]"
0.75,0.7359595110174268,3,"[-12, 0]"
0.75,0.6639976099831983,0,"[3, 0]"
0.75,0.8000106409890577,2,"[12, 0]"
1.125,0.8399969709571451,3,"[-12, 0]"
0.75,0.6160247009829618,1,"[-3, 0]"
0.825,0.60001899296185,3,"[-12, 0]"
1.45,0.7840239270008169,2,"[12, 0]"
0.975,0.7039441909873858,2,"[12, 0]"
0.825,0.984037664020434,3,"[-12, 0]"
0.825,0.8240301390178502,2,"[12, 0]"
0.75,0.8640061249607243,0,"[3, 0]"
0.75,1.0799823150155134,3,"[-12, 0]"
0.75,0.8559731689747423,1,"[-3, 0]"
1.05,0.9439958879956976,3,"[-12, 0]"
1.25,1.0560300149954855,0,"[3, 0]"
0.825,0.8719909359933808,3,"[-12, 0]"
0.75,0.7760232689906843,1,"[-3, 0]"
0.825,0.8399820509948768,0,"[3, 0]"
0.975,1.1519624589709565,3,"[-12, 0]"
0.75,0.9200084600015543,0,"[3, 0]"
1.375,1.2720026900060475,0,"[3, 0]"
1.375,1.4879642000305466,3,"[-12, 0]"
0.75,1.0560330999433063,3,"[-12, 0]"
0.975,0.7360567850410007,0,"[3, 0]"
0.75,0.7440338969463482,2,"[12, 0]"
0.75,0.6640330289956182,0,"[3, 0]"
0.975,0.911937166005373,3,"[-12, 0]"
0.75,0.9360152480076067,3,"[-12, 0]"
0.825,0.9759613290079869,2,"[12, 0]"
0.75,0.9040749340201728,2,"[12, 0]"
0.9,0.943958324030973,1,"[-3, 0]"
0.825,1.0720136929885484,1,"[-3, 0]"
0.9,0.8080191659973934,1,"[-3, 0]"
0.975,0.9200003590085544,2,"[12, 0]"
0.9,0.791969150013756,2,"[12, 0]"
0.75,0.8400682879728265,1,"[-3, 0]"
0.75,0.6799626430147327,1,"[-3, 0]"
0.75,0.6319770429981872,3,"[-12, 0]"
0.825,0.7920102879870683,0,"[3, 0]"
1.375,1.1360155600123107,1,"[-3, 0]"
0.75,0.7920170099823736,3,"[-12, 0]"
0.975,1.0000094739953056,0,"[3, 0]"
0.975,1.0879415749805048,3,"[-12, 0]"
0.75,1.0240803569904529,0,"[3, 0]"
0.975,1.0480160609586164,0,"[3, 0]"
0.75,0.8320085619925521,1,"[-3, 0]"
1.25,0.8959769300417975,1,"[-3, 0]"
0.9,0.8640619529760443,2,"[12, 0]"
0.9,1.0319763799780048,2,"[12, 0]"
0.9,0.9520582699915394,3,"[-12, 0]"
0.975,1.0959910390083678,2,"[12, 0]"
0.825,0.6800106409937143,0,"[3, 0]"
1.375,0.9760365000111051,2,"[12, 0]"
0.975,0.879979990015272,1,"[-3, 0]"
0.75,0.7999897790141404,0,"[3, 0]"
0.825,1.0320139600080438,3,"[-12, 0]"
0.75,0.7679994269856252,0,"[3, 0]"
0.75,0.544047222007066,0,"[3, 0]"
0.75,0.8320013119955547,1,"[-3, 0]"
0.975,0.7999793270137161,1,"[-3, 0]"
1.25,1.024018687021453,3,"[-12, 0]"
0.975,0.9359629270038567,1,"[-3, 0]"
0.825,0.864041940018069,0,"[3, 0]"
0.9,0.8719921880401671,3,"[-12, 0]"
0.9,0.9120276829926297,0,"[3, 0]"
0.9,1.023996484989766,2,"[12, 0]"
0.9,1.0080089260009117,3,"[-12, 0]"
1.05,1.0159765880089253,0,"[3, 0]"
1.05,0.9199458910152316,1,"[-3, 0]"
0.825,0.8400361859821714,3,"[-12, 0]"
0.75,0.8640132290311158,1,"[-3, 0]"
0.75,1.0080183350364678,3,"[-12, 0]"
0.75,0.7360383690102026,1,"[-3, 0]"
0.75,0.519985671970062,0,"[3, 0]"
1.375,1.3999743380118161,2,"[12, 0]"
0.9,0.8320677370065823,1,"[-3, 0]"
0.75,0.7040750510059297,1,"[-3, 0]"
0.75,0.7519429759704508,1,"[-3, 0]"
0.75,0.6080202899756841,1,"[-3, 0]"
0.75,0.8399669690406881,2,"[12, 0]"
0.9,0.8719519290025346,1,"[-3, 0]"
0.9,0.928062190010678,1,"[-3, 0]"
0.825,0.895897795970086,1,"[-3, 0]"
0.825,0.8240167389740236,3,"[-12, 0]"
0.9,0.840027304016985,1,"[-3, 0]"
0.75,0.8400513320229948,1,"[-3, 0]"
0.75,0.9360397960408591,1,"[-3, 0]"
0.975,0.9280354149523191,1,"[-3, 0]"
1.05,0.895972945028916,3,"[-12, 0]"
1.05,0.9679625920252874,2,"[12, 0]"
0.75,0.9038915309938602,3,"[-12, 0]"
0.9,0.976022691000253,2,"[12, 0]"
0.75,0.8000221239635721,2,"[12, 0]"
0.75,0.8240369120030664,3,"[-12, 0]"
1.25,1.0800207569845952,3,"[-12, 0]"
1.125,0.959998271020595,1,"[-3, 0]"
0.975,0.7919985809712671,0,"[3, 0]"
0.75,0.8400380969978869,1,"[-3, 0]"
0.975,0.8880605529993773,1,"[-3, 0]"
1.125,0.8800359849701636,0,"[3, 0]"
0.825,0.9600138730020262,1,"[-3, 0]"
1.05,0.9920760990353301,2,"[12, 0]"
0.9,0.8159892210387625,2,"[12, 0]"
0.75,0.8479453679756261,2,"[12, 0]"
1.125,0.9359713849844411,2,"[12, 0]"
0.825,0.7120129420072772,3,"[-12, 0]"
1.375,1.2159812009776942,1,"[-3, 0]"
0.75,1.248022254963871,3,"[-12, 0]"
0.975,0.8400277199689299,2,"[12, 0]"
0.825,0.8159954310394824,3,"[-12, 0]"
