browser,duration,endTime,feedback,isi,judgment,startTime,subjectID,type,velocityFraction
Chrome,1050,2019-07-20T20:36:43.711Z,,1009,76,2019-07-20T20:23:54.628Z,A1PB9RGHUXNVP6,spikey,0.5
Chrome,1050,,,1035,83,2019-07-20T19:54:14.554Z,A1PTH9KTRO06EG,spikey,0.7000000000000001
Chrome,1050,,,952,83,2019-07-20T19:54:14.554Z,A1PTH9KTRO06EG,spikey,0.6000000000000001
Chrome,1050,,,1049,76,2019-07-20T19:54:14.554Z,A1PTH9KTRO06EG,spikey,1.0
Chrome,1050,,,1042,83,2019-07-20T19:54:14.554Z,A1PTH9KTRO06EG,spikey,0.8
Chrome,1050,,,1005,76,2019-07-20T19:54:14.554Z,A1PTH9KTRO06EG,spikey,1.1
Chrome,1050,,,1004,83,2019-07-20T19:54:14.554Z,A1PTH9KTRO06EG,spikey,0.7000000000000001
Chrome,1050,,,1045,76,2019-07-20T19:54:14.554Z,A1PTH9KTRO06EG,spikey,1.0
Chrome,1050,,,1034,83,2019-07-20T19:54:14.554Z,A1PTH9KTRO06EG,spikey,0.7000000000000001
Chrome,1050,,,1012,76,2019-07-20T19:54:14.554Z,A1PTH9KTRO06EG,spikey,1.1
Chrome,1050,,,956,76,2019-07-20T19:51:29.636Z,A1V2H0UF94ATWY,spikey,1.0
Chrome,1050,,,1011,83,2019-07-20T19:51:29.636Z,A1V2H0UF94ATWY,spikey,1.1
Chrome,1050,,,966,83,2019-07-20T19:51:29.636Z,A1V2H0UF94ATWY,spikey,0.7000000000000001
Chrome,1050,,,1036,76,2019-07-20T19:51:29.636Z,A1V2H0UF94ATWY,spikey,1.2
Chrome,1050,,,1036,76,2019-07-20T19:51:29.636Z,A1V2H0UF94ATWY,spikey,0.8
Chrome,1050,,,987,76,2019-07-20T19:51:29.636Z,A1V2H0UF94ATWY,spikey,0.9
Chrome,1050,,,995,76,2019-07-20T19:51:29.636Z,A1V2H0UF94ATWY,spikey,1.2
Chrome,1050,,,972,76,2019-07-20T19:51:29.636Z,A1V2H0UF94ATWY,spikey,1.3
Chrome,1050,,,1004,76,2019-07-20T19:51:29.636Z,A1V2H0UF94ATWY,spikey,1.1
Chrome,1050,,,967,83,2019-07-20T20:21:00.640Z,A1WISFBL3J5Z12,spikey,1.2
Chrome,1050,,,968,83,2019-07-20T20:21:00.640Z,A1WISFBL3J5Z12,spikey,0.8
Chrome,1050,,,965,83,2019-07-20T20:21:00.640Z,A1WISFBL3J5Z12,spikey,0.6000000000000001
Chrome,1050,,,1047,76,2019-07-20T20:21:00.640Z,A1WISFBL3J5Z12,spikey,1.3
Chrome,1050,,,1042,83,2019-07-20T20:21:00.640Z,A1WISFBL3J5Z12,spikey,0.6000000000000001
Chrome,1050,,,957,83,2019-07-20T20:21:00.640Z,A1WISFBL3J5Z12,spikey,0.8
Chrome,1050,,,1035,76,2019-07-20T20:21:00.640Z,A1WISFBL3J5Z12,spikey,1.3
Chrome,1050,,,990,83,2019-07-20T20:21:00.640Z,A1WISFBL3J5Z12,spikey,0.5
Chrome,1050,2019-07-20T20:32:50.488Z,"This was fun! I had no problems with the study, technical or otherwise. ",967,83,2019-07-20T20:21:00.640Z,A1WISFBL3J5Z12,spikey,0.7000000000000001
Chrome,1050,,,1035,83,2019-07-20T20:39:31.521Z,A20N1NK5X5S88F,spikey,1.0
Chrome,1050,,,950,83,2019-07-20T20:39:31.521Z,A20N1NK5X5S88F,spikey,1.1
Chrome,1050,,,978,83,2019-07-20T20:39:31.521Z,A20N1NK5X5S88F,spikey,0.7000000000000001
Chrome,1050,,,1031,83,2019-07-20T20:39:31.521Z,A20N1NK5X5S88F,spikey,1.1
Chrome,1050,,,1011,83,2019-07-20T20:39:31.521Z,A20N1NK5X5S88F,spikey,1.2
Chrome,1050,,,955,76,2019-07-20T20:39:31.521Z,A20N1NK5X5S88F,spikey,0.8
Chrome,1050,,,979,76,2019-07-20T20:39:31.521Z,A20N1NK5X5S88F,spikey,1.3
Chrome,1050,,,991,83,2019-07-20T20:39:31.521Z,A20N1NK5X5S88F,spikey,1.0
Chrome,1050,2019-07-20T20:49:56.034Z,,982,83,2019-07-20T20:39:31.521Z,A20N1NK5X5S88F,spikey,0.7000000000000001
Firefox,1050,,,961,83,2019-07-20T20:49:36.509Z,A22CRHYK7SPW8C,spikey,0.8
Firefox,1050,,,973,76,2019-07-20T20:49:36.509Z,A22CRHYK7SPW8C,spikey,0.5
Firefox,1050,,,970,83,2019-07-20T20:49:36.509Z,A22CRHYK7SPW8C,spikey,0.9
Firefox,1050,,,976,83,2019-07-20T20:49:36.509Z,A22CRHYK7SPW8C,spikey,1.0
Firefox,1050,,,976,76,2019-07-20T20:49:36.509Z,A22CRHYK7SPW8C,spikey,0.6000000000000001
Firefox,1050,,,1039,83,2019-07-20T20:49:36.509Z,A22CRHYK7SPW8C,spikey,0.7000000000000001
Firefox,1050,,,965,76,2019-07-20T20:49:36.509Z,A22CRHYK7SPW8C,spikey,1.0
Firefox,1050,,,1020,76,2019-07-20T20:49:36.509Z,A22CRHYK7SPW8C,spikey,1.1
Firefox,1050,2019-07-20T21:01:20.227Z,I noticed that when I paid a lot of attention it was easier to perceive the velocity differences,1024,83,2019-07-20T20:49:36.509Z,A22CRHYK7SPW8C,spikey,0.6000000000000001
Chrome,1050,,,985,76,2019-07-20T20:00:42.515Z,A27W025UEXS1G0,spikey,1.1
Chrome,1050,,,1040,83,2019-07-20T20:00:42.515Z,A27W025UEXS1G0,spikey,0.6000000000000001
Chrome,1050,,,1034,83,2019-07-20T20:00:42.515Z,A27W025UEXS1G0,spikey,1.0
Chrome,1050,,,979,76,2019-07-20T20:00:42.515Z,A27W025UEXS1G0,spikey,1.2
Chrome,1050,,,989,83,2019-07-20T20:00:42.515Z,A27W025UEXS1G0,spikey,1.1
Chrome,1050,,,1020,76,2019-07-20T20:00:42.515Z,A27W025UEXS1G0,spikey,1.3
Chrome,1050,,,1038,76,2019-07-20T20:00:42.515Z,A27W025UEXS1G0,spikey,1.1
Chrome,1050,,,1036,83,2019-07-20T20:00:42.515Z,A27W025UEXS1G0,spikey,0.8
Chrome,1050,,,973,83,2019-07-20T20:00:42.515Z,A27W025UEXS1G0,spikey,0.7000000000000001
Chrome,1050,,,1042,83,2019-07-20T19:52:55.650Z,A2JCHN90PRUWDH,spikey,1.2
Chrome,1050,,,983,83,2019-07-20T19:52:55.650Z,A2JCHN90PRUWDH,spikey,0.5
Chrome,1050,,,1018,76,2019-07-20T19:52:55.650Z,A2JCHN90PRUWDH,spikey,0.8
Chrome,1050,,,962,76,2019-07-20T19:52:55.650Z,A2JCHN90PRUWDH,spikey,1.2
Chrome,1050,,,1031,76,2019-07-20T19:52:55.650Z,A2JCHN90PRUWDH,spikey,0.9
Chrome,1050,,,981,83,2019-07-20T19:52:55.650Z,A2JCHN90PRUWDH,spikey,0.5
Chrome,1050,,,1045,83,2019-07-20T19:52:55.650Z,A2JCHN90PRUWDH,spikey,0.7000000000000001
Chrome,1050,,,987,76,2019-07-20T19:52:55.650Z,A2JCHN90PRUWDH,spikey,1.1
Chrome,1050,2019-07-20T20:02:47.951Z,,990,83,2019-07-20T19:52:55.650Z,A2JCHN90PRUWDH,spikey,0.9
Chrome,1050,,,1047,83,2019-07-20T20:52:42.726Z,A2JLNI234KEKKE,spikey,0.6000000000000001
Chrome,1050,,,1028,83,2019-07-20T20:52:42.726Z,A2JLNI234KEKKE,spikey,0.7000000000000001
Chrome,1050,,,986,76,2019-07-20T20:52:42.726Z,A2JLNI234KEKKE,spikey,0.9
Chrome,1050,,,1010,76,2019-07-20T20:52:42.726Z,A2JLNI234KEKKE,spikey,0.9
Chrome,1050,,,976,83,2019-07-20T20:52:42.726Z,A2JLNI234KEKKE,spikey,0.5
Chrome,1050,,,1007,76,2019-07-20T20:52:42.726Z,A2JLNI234KEKKE,spikey,1.3
Chrome,1050,,,1040,76,2019-07-20T20:52:42.726Z,A2JLNI234KEKKE,spikey,1.1
Chrome,1050,,,962,76,2019-07-20T20:52:42.726Z,A2JLNI234KEKKE,spikey,1.3
Chrome,1050,,,970,83,2019-07-20T20:52:42.726Z,A2JLNI234KEKKE,spikey,0.6000000000000001
Chrome,1050,,,1047,83,2019-07-19T22:24:54.459Z,A2K0E2OQ2KCCTD,spikey,0.7000000000000001
Chrome,1050,,,976,76,2019-07-19T22:24:54.459Z,A2K0E2OQ2KCCTD,spikey,1.1
Chrome,1050,,,982,76,2019-07-19T22:24:54.459Z,A2K0E2OQ2KCCTD,spikey,1.2
Chrome,1050,,,1013,76,2019-07-19T22:24:54.459Z,A2K0E2OQ2KCCTD,spikey,0.9
Chrome,1050,,,1039,83,2019-07-19T22:24:54.459Z,A2K0E2OQ2KCCTD,spikey,0.8
Chrome,1050,,,986,76,2019-07-19T22:24:54.459Z,A2K0E2OQ2KCCTD,spikey,1.0
Chrome,1050,,,1045,83,2019-07-19T22:24:54.459Z,A2K0E2OQ2KCCTD,spikey,0.6000000000000001
Chrome,1050,,,951,76,2019-07-19T22:24:54.459Z,A2K0E2OQ2KCCTD,spikey,1.1
Chrome,1050,2019-07-19T22:37:01.318Z,I didn't experience any problems,977,83,2019-07-19T22:24:54.459Z,A2K0E2OQ2KCCTD,spikey,0.9
Chrome,1050,,,1031,83,2019-07-20T20:12:45.750Z,A2YP22IYWPZWR0,spikey,0.9
Chrome,1050,,,1014,83,2019-07-20T20:12:45.750Z,A2YP22IYWPZWR0,spikey,0.7000000000000001
Chrome,1050,,,1004,76,2019-07-20T20:12:45.750Z,A2YP22IYWPZWR0,spikey,1.0
Chrome,1050,,,1007,83,2019-07-20T20:12:45.750Z,A2YP22IYWPZWR0,spikey,0.6000000000000001
Chrome,1050,,,956,76,2019-07-20T20:12:45.750Z,A2YP22IYWPZWR0,spikey,1.3
Chrome,1050,,,1018,76,2019-07-20T20:12:45.750Z,A2YP22IYWPZWR0,spikey,1.0
Chrome,1050,,,972,76,2019-07-20T20:12:45.750Z,A2YP22IYWPZWR0,spikey,1.2
Chrome,1050,,,986,83,2019-07-20T20:12:45.750Z,A2YP22IYWPZWR0,spikey,0.7000000000000001
Chrome,1050,2019-07-20T20:24:07.257Z,I had no problems or issues,1029,83,2019-07-20T20:12:45.750Z,A2YP22IYWPZWR0,spikey,1.3
Chrome,1050,,,1026,76,2019-07-20T21:52:20.515Z,A30VLAIIJIG5IS,spikey,1.1
Chrome,1050,,,1024,83,2019-07-20T21:52:20.515Z,A30VLAIIJIG5IS,spikey,0.5
Chrome,1050,,,1016,76,2019-07-20T21:52:20.515Z,A30VLAIIJIG5IS,spikey,0.8
Chrome,1050,,,1001,76,2019-07-20T21:52:20.515Z,A30VLAIIJIG5IS,spikey,0.9
Chrome,1050,,,994,76,2019-07-20T21:52:20.515Z,A30VLAIIJIG5IS,spikey,1.0
Chrome,1050,,,983,83,2019-07-20T21:52:20.515Z,A30VLAIIJIG5IS,spikey,0.5
Chrome,1050,,,1024,76,2019-07-20T21:52:20.515Z,A30VLAIIJIG5IS,spikey,1.0
Chrome,1050,,,953,76,2019-07-20T21:52:20.515Z,A30VLAIIJIG5IS,spikey,0.8
Chrome,1050,2019-07-20T22:37:19.756Z,nothing further to add,970,76,2019-07-20T21:52:20.515Z,A30VLAIIJIG5IS,spikey,0.9
Chrome,1050,,,965,83,2019-07-20T19:58:26.494Z,A36QBKROJ4J9EJ,spikey,0.8
Chrome,1050,,,1005,83,2019-07-20T19:58:26.494Z,A36QBKROJ4J9EJ,spikey,0.6000000000000001
Chrome,1050,,,954,76,2019-07-20T19:58:26.494Z,A36QBKROJ4J9EJ,spikey,0.9
Chrome,1050,,,1015,76,2019-07-20T19:58:26.494Z,A36QBKROJ4J9EJ,spikey,0.7000000000000001
Chrome,1050,,,975,83,2019-07-20T19:58:26.494Z,A36QBKROJ4J9EJ,spikey,0.8
Chrome,1050,,,1047,83,2019-07-20T19:58:26.494Z,A36QBKROJ4J9EJ,spikey,0.5
Chrome,1050,,,1028,83,2019-07-20T19:58:26.494Z,A36QBKROJ4J9EJ,spikey,0.5
Chrome,1050,,,1033,76,2019-07-20T19:58:26.494Z,A36QBKROJ4J9EJ,spikey,0.7000000000000001
Chrome,1050,2019-07-20T20:09:39.312Z,"They were moving at the same speed most of the time, I guess that is the point of the experiment.  ",1021,83,2019-07-20T19:58:26.494Z,A36QBKROJ4J9EJ,spikey,0.9
Chrome,1050,,,992,83,2019-07-20T20:27:11.852Z,A3GK90X2QOFR53,spikey,1.3
Chrome,1050,,,973,83,2019-07-20T20:27:11.852Z,A3GK90X2QOFR53,spikey,0.9
Chrome,1050,,,968,83,2019-07-20T20:27:11.852Z,A3GK90X2QOFR53,spikey,1.0
Chrome,1050,,,958,83,2019-07-20T20:27:11.852Z,A3GK90X2QOFR53,spikey,0.8
Chrome,1050,,,1001,83,2019-07-20T20:27:11.852Z,A3GK90X2QOFR53,spikey,0.6000000000000001
Chrome,1050,,,971,83,2019-07-20T20:27:11.852Z,A3GK90X2QOFR53,spikey,0.7000000000000001
Chrome,1050,,,1016,76,2019-07-20T20:27:11.852Z,A3GK90X2QOFR53,spikey,1.3
Chrome,1050,,,1020,76,2019-07-20T20:27:11.852Z,A3GK90X2QOFR53,spikey,1.2
Chrome,1050,,,998,83,2019-07-20T20:27:11.852Z,A3GK90X2QOFR53,spikey,1.0
Chrome,1050,,,973,83,2019-07-19T21:24:37.791Z,A3I3JQX0P2F0K3,spikey,0.9
Chrome,1050,,,1046,76,2019-07-19T21:24:37.791Z,A3I3JQX0P2F0K3,spikey,1.2
Chrome,1050,,,1005,83,2019-07-19T21:24:37.791Z,A3I3JQX0P2F0K3,spikey,1.0
Chrome,1050,,,999,83,2019-07-19T21:24:37.791Z,A3I3JQX0P2F0K3,spikey,0.6000000000000001
Chrome,1050,,,1012,76,2019-07-19T21:24:37.791Z,A3I3JQX0P2F0K3,spikey,1.3
Chrome,1050,,,952,83,2019-07-19T21:24:37.791Z,A3I3JQX0P2F0K3,spikey,0.7000000000000001
Chrome,1050,,,972,76,2019-07-19T21:24:37.791Z,A3I3JQX0P2F0K3,spikey,0.8
Chrome,1050,,,1045,83,2019-07-19T21:24:37.791Z,A3I3JQX0P2F0K3,spikey,0.6000000000000001
Chrome,1050,,,1005,76,2019-07-19T21:24:37.791Z,A3I3JQX0P2F0K3,spikey,1.2
Chrome,1050,,,1028,76,2019-07-20T19:51:50.117Z,A3L0DCUXI7X3A9,spikey,1.2
Chrome,1050,,,985,76,2019-07-20T19:51:50.117Z,A3L0DCUXI7X3A9,spikey,1.0
Chrome,1050,,,1023,83,2019-07-20T19:51:50.117Z,A3L0DCUXI7X3A9,spikey,0.5
Chrome,1050,,,1019,76,2019-07-20T19:51:50.117Z,A3L0DCUXI7X3A9,spikey,1.2
Chrome,1050,,,1000,76,2019-07-20T19:51:50.117Z,A3L0DCUXI7X3A9,spikey,1.0
Chrome,1050,,,968,83,2019-07-20T19:51:50.117Z,A3L0DCUXI7X3A9,spikey,0.7000000000000001
Chrome,1050,,,1015,83,2019-07-20T19:51:50.117Z,A3L0DCUXI7X3A9,spikey,0.8
Chrome,1050,,,1018,76,2019-07-20T19:51:50.117Z,A3L0DCUXI7X3A9,spikey,1.1
Chrome,1050,,,987,83,2019-07-20T19:51:50.117Z,A3L0DCUXI7X3A9,spikey,0.7000000000000001
Chrome,1050,,,992,83,2019-07-19T23:09:47.231Z,A3UV55HC87DO9C,spikey,1.0
Chrome,1050,,,969,83,2019-07-19T23:09:47.231Z,A3UV55HC87DO9C,spikey,1.1
Chrome,1050,,,1036,76,2019-07-19T23:09:47.231Z,A3UV55HC87DO9C,spikey,1.2
Chrome,1050,,,978,76,2019-07-19T23:09:47.231Z,A3UV55HC87DO9C,spikey,1.0
Chrome,1050,,,962,83,2019-07-19T23:09:47.231Z,A3UV55HC87DO9C,spikey,0.8
Chrome,1050,,,1035,76,2019-07-19T23:09:47.231Z,A3UV55HC87DO9C,spikey,1.2
Chrome,1050,,,1041,83,2019-07-19T23:09:47.231Z,A3UV55HC87DO9C,spikey,0.6000000000000001
Chrome,1050,,,990,76,2019-07-19T23:09:47.231Z,A3UV55HC87DO9C,spikey,1.3
Chrome,1050,,,1005,83,2019-07-19T23:09:47.231Z,A3UV55HC87DO9C,spikey,0.8
Chrome,1050,,,1041,83,2019-07-20T20:06:21.176Z,A5IM0E95QAB7L,spikey,0.6000000000000001
Chrome,1050,,,958,76,2019-07-20T20:06:21.176Z,A5IM0E95QAB7L,spikey,1.0
Chrome,1050,,,1005,76,2019-07-20T20:06:21.176Z,A5IM0E95QAB7L,spikey,1.1
Chrome,1050,,,977,83,2019-07-20T20:06:21.176Z,A5IM0E95QAB7L,spikey,0.7000000000000001
Chrome,1050,,,1001,83,2019-07-20T20:06:21.176Z,A5IM0E95QAB7L,spikey,0.6000000000000001
