Duration,Response,Stimulus condition
1.125,0.9520322080024926,0
0.825,0.5760289120007656,0
0.75,0.8641137569975399,1
0.75,0.6720015259998036,0
0.9,0.6000267380004516,0
0.825,0.7201275999977952,2
1.125,1.2401112109982932,2
0.825,0.6559897090010054,1
1.45,1.0481146319980326,2
1.45,1.0961259649993735,2
1.125,0.9280298079975182,1
1.525,1.3359847400024591,0
0.9,0.8799969380015682,0
0.825,0.8001247570027772,2
0.975,0.7441149709993624,2
1.375,1.1200030600011814,1
1.375,1.3439980800030753,1
1.125,0.9841282169982151,2
1.45,1.3359844080005132,1
1.25,1.5201069100003224,0
1.05,0.9280005629989319,1
1.25,1.0079961690025812,1
0.825,0.7839996559996507,0
1.05,0.9279971569994814,0
1.525,1.07212431500011,2
1.45,1.1279997430028743,0
1.25,1.0560442919995694,2
1.45,1.1759961240022676,0
1.125,1.0479949969994777,1
1.05,0.8800004469994747,1
0.975,0.9759965529992769,1
0.825,0.8641241840014118,0
1.45,1.1441116969981522,2
0.975,0.8319915030006086,0
1.375,1.3120341569992888,1
0.9,0.8880001939978683,0
1.525,1.247997138001665,0
1.05,0.9919843719981145,1
0.9,0.8560169099982886,2
1.375,1.2879965090032783,0
0.75,0.8481260219996329,0
1.375,1.0799894659976417,0
1.25,1.0879975659991032,1
1.25,1.0400010490011482,0
0.75,0.7281442640014575,2
0.975,1.1041163800000504,0
1.525,1.4319996640006138,2
1.25,1.144036440000491,0
1.525,1.4319986920017982,0
0.825,0.736113964998367,2
1.05,1.0721263329978683,0
1.25,1.0800167770030384,2
1.125,1.0241787479972118,2
1.375,1.3599988469977689,0
0.75,0.7601301120012067,2
0.75,0.7360408329986967,1
1.45,1.3999994080004399,1
1.45,1.4000013499971828,0
1.525,1.2799987430007604,0
1.125,1.023988893997739,0
0.975,1.000105158000224,0
1.525,1.3839923460000136,1
0.975,0.9039971270030946,1
1.05,0.8641264750003756,2
0.9,0.7281222849996993,2
0.975,0.9201228070014622,2
1.125,0.9999974050006131,0
1.375,1.1521271999990859,2
1.25,1.1679982079986075,0
0.9,0.8080294460014557,1
0.825,0.5040029520023381,1
0.9,0.9201187789985852,0
0.975,0.7441489289994934,2
1.525,1.2240295440024056,1
1.05,1.008095597000647,2
0.825,0.8560219969986065,0
1.05,0.9999989390016708,0
1.05,0.9120154709999042,2
1.375,1.216132635003305,2
1.525,1.2880157280014828,2
1.45,1.2319976389990188,0
1.45,1.383997406999697,0
0.75,0.6480253980007546,1
0.975,0.9279981239997142,0
0.75,0.7841298169987567,0
0.9,0.7359936499997275,1
0.9,0.8320348810011637,0
1.25,1.1359965010015003,0
0.825,0.8000043339998228,1
0.975,0.9039992649995838,0
0.9,0.9601277260007919,1
0.825,0.7280229390016757,0
1.375,1.0879977969998436,0
0.75,0.7359997800012934,0
0.75,0.6880337860020518,0
0.975,0.9280286649991467,1
1.25,1.079999987003248,1
0.75,0.7359901689997059,0
0.9,0.775993004997872,0
1.05,1.040030496998952,0
1.25,1.0241646969989233,2
1.525,1.3359980410023127,1
1.375,1.3679926769982558,0
0.9,0.8561524350006948,2
0.975,1.0960146950019407,0
1.125,0.9279994869975781,0
1.125,1.1360027029986668,0
0.75,0.6641322930008755,2
1.525,1.2640118689996598,0
1.125,1.0320093000009365,1
1.125,1.1199995930001023,0
1.375,1.3841093170012755,2
1.45,1.4239970199996606,1
1.05,1.104130923999037,0
1.45,1.448000475000299,0
1.375,1.5441104370001995,0
1.525,1.6240444899995055,0
1.05,1.023997459000384,0
1.25,1.1280380040007003,0
0.825,0.7359808449982665,0
