Duration,Response,Stimulus condition
1.45,0.8241141609978513,2
0.975,1.2561383680003928,0
0.75,0.8561066370020853,0
0.75,0.22399780999694485,1
0.75,0.360003592002613,0
1.45,0.47999570600222796,0
1.525,0.7679982849986118,0
1.525,1.0319446310022613,0
0.825,0.7920281240003533,0
0.9,0.8400280829991971,0
1.45,1.4560242109982937,1
0.975,0.9119853070005774,1
1.05,1.1281265649995476,2
1.25,1.4721108819976507,1
1.125,0.08802540300166584,1
1.375,1.1759903719976137,0
1.525,1.2721306780003943,2
0.975,0.5920680219969654,2
0.825,0.6720002010006283,0
1.375,1.0319963399997505,1
1.45,0.8961110339987499,2
0.75,0.5759963580021576,0
1.375,1.216131385997869,2
1.25,1.2559943500018562,0
0.975,0.816128207003203,2
0.9,0.09603073099788162,0
1.25,0.8239964839995082,1
0.75,0.6479906039967318,0
1.125,0.8560005819999787,0
0.825,0.4961443499996676,2
0.9,0.8401257900004566,2
1.525,1.2800009679995128,1
1.45,1.7360420360018907,0
1.125,1.1199989169981563,0
1.45,1.0719948400001158,1
1.375,1.3120004990014422,1
1.45,1.2640286530004232,1
1.125,1.0239990320005745,1
0.9,0.8799879120015248,0
1.05,0.05602626399922883,1
1.05,1.0479967950013815,0
0.975,0.7439961589989252,1
0.75,0.7441276120007387,2
0.975,0.7840168770017044,2
0.825,0.5439976179986843,0
1.125,1.0719847129985283,0
1.25,1.0241588579992822,2
0.825,1.0001260200006072,0
1.45,1.248020501996507,0
0.825,0.8081292470014887,2
1.05,0.9519903549989976,1
1.525,0.9520404710019648,1
1.525,1.3599992300005397,0
0.75,0.7921297459979542,2
0.75,0.7599975900011486,1
1.125,0.08799577899844735,0
1.525,1.4240283689978241,0
0.825,0.8560849500026961,1
1.45,1.2401285189989721,2
0.75,0.4641248199986876,2
0.9,0.7519961649995821,0
1.45,1.4559852839993255,0
0.975,0.9519845469985739,1
1.25,1.280109753999568,0
1.125,1.1921085560024949,2
0.9,0.8080244260017935,1
0.975,0.6640387679981359,0
1.125,0.04012820299976738,2
0.975,1.0001223149993166,0
1.125,0.7600283290012158,2
1.125,0.7920075459987856,0
0.75,0.5599974819997442,0
0.825,0.6479829579984653,0
1.05,0.6479987060010899,0
1.375,0.9041289769993455,2
1.525,1.1441317960016022,2
0.975,0.8400053219993424,0
1.25,1.1601264410019212,2
0.9,0.5280290449991298,0
0.9,0.5119950840016827,0
1.375,0.7359971969999606,0
1.375,0.9039979379995202,0
1.525,1.039984118000575,0
0.9,0.5841233470018778,2
1.125,0.880009592998249,1
1.25,1.0559927869981038,0
1.25,0.9999991889999365,0
1.375,1.1039977119980904,0
1.25,0.9199980230005167,0
0.9,0.736111152000376,2
0.75,0.7840226160005841,1
1.05,0.840128633997665,2
1.375,0.9761255360026553,2
0.9,0.9360693310009083,1
1.45,1.0080321509994974,0
1.05,0.8639958839994506,0
1.375,1.1119961260010314,0
1.05,0.9601290600003267,2
1.525,1.1360217930014187,1
1.375,1.3520010549982544,0
0.75,0.832126622000942,0
1.05,0.9279837100002624,0
1.45,1.3999981469969498,0
1.525,1.1921272450017568,2
1.525,1.3039987669981201,0
1.25,0.8959967099981441,1
1.375,1.1039935410008184,1
1.05,0.7680003170025884,0
0.975,0.7599995450000279,0
0.825,0.7361307649989612,2
1.05,0.6240319280004769,0
0.975,0.9519958580021921,0
1.125,0.8560361740019289,0
0.9,0.7839968200023577,1
1.05,1.03202784899986,1
0.825,0.7360000059998129,1
0.825,0.6480019129994616,0
1.25,0.9679981949993817,0
1.25,1.1521237509987259,2
0.825,0.9441244479967281,1
